household_key,numBaskets,weekOf,eggPurchase_week0,eggPurchase_week1,eggPurchase_week2,eggPurchase_week3
697,183,571,0.0,0.0,0.0,0.0
698,135,571,0.0,0.0,0.0,0.0
700,183,571,0.0,0.0,0.0,0.0
701,344,571,0.0,0.0,0.0,0.0
702,670,571,1.0,0.0,0.0,0.0
703,679,571,0.0,0.0,0.0,0.0
704,3,571,0.0,0.0,0.0,0.0
706,396,571,0.0,0.0,0.0,1.0
707,1226,571,0.0,1.0,0.0,1.0
709,452,571,0.0,0.0,0.0,0.0
710,412,571,0.0,0.0,0.0,0.0
711,39,571,0.0,0.0,0.0,0.0
712,939,571,1.0,0.0,0.0,0.0
713,87,571,0.0,0.0,0.0,0.0
714,524,571,0.0,0.0,0.0,0.0
715,419,571,1.0,0.0,1.0,0.0
716,87,571,0.0,0.0,0.0,0.0
717,52,571,0.0,0.0,0.0,0.0
718,1645,571,1.0,0.0,1.0,0.0
719,279,571,0.0,0.0,0.0,0.0
720,79,571,0.0,0.0,0.0,0.0
721,36,571,0.0,0.0,0.0,0.0
722,673,571,0.0,0.0,0.0,0.0
725,771,571,0.0,1.0,0.0,1.0
726,326,571,0.0,0.0,0.0,1.0
727,473,571,0.0,1.0,0.0,1.0
728,246,571,0.0,0.0,0.0,0.0
729,44,571,0.0,0.0,0.0,0.0
730,88,571,0.0,0.0,0.0,0.0
731,116,571,0.0,0.0,0.0,0.0
732,506,571,0.0,0.0,0.0,0.0
733,353,571,0.0,0.0,0.0,0.0
735,128,571,0.0,0.0,0.0,0.0
736,653,571,0.0,0.0,0.0,0.0
737,125,571,0.0,0.0,0.0,0.0
741,361,571,0.0,0.0,0.0,1.0
742,373,571,0.0,0.0,0.0,0.0
745,725,571,0.0,0.0,0.0,0.0
746,3,571,0.0,0.0,0.0,0.0
747,118,571,0.0,0.0,0.0,1.0
748,345,571,0.0,0.0,0.0,0.0
749,17,571,0.0,0.0,0.0,0.0
750,253,571,0.0,1.0,0.0,0.0
751,107,571,0.0,0.0,0.0,0.0
753,289,571,0.0,0.0,0.0,0.0
757,125,571,0.0,0.0,0.0,0.0
758,13,571,0.0,0.0,0.0,0.0
759,114,571,0.0,0.0,0.0,0.0
760,36,571,0.0,0.0,0.0,0.0
761,940,571,0.0,1.0,0.0,1.0
762,767,571,0.0,0.0,0.0,1.0
763,106,571,0.0,0.0,0.0,0.0
764,449,571,1.0,1.0,0.0,0.0
765,135,571,0.0,0.0,0.0,0.0
766,944,571,1.0,0.0,1.0,0.0
767,146,571,0.0,0.0,0.0,0.0
769,118,571,0.0,0.0,0.0,0.0
770,256,571,0.0,0.0,0.0,0.0
771,1326,571,0.0,0.0,1.0,1.0
775,3,571,0.0,0.0,0.0,0.0
776,153,571,0.0,0.0,0.0,0.0
777,508,571,0.0,1.0,0.0,0.0
778,54,571,0.0,0.0,0.0,0.0
779,471,571,1.0,0.0,0.0,0.0
780,10,571,0.0,0.0,0.0,0.0
781,192,571,0.0,0.0,0.0,0.0
782,39,571,0.0,0.0,0.0,0.0
783,9,571,0.0,0.0,0.0,0.0
784,206,571,0.0,0.0,0.0,0.0
786,706,571,0.0,1.0,1.0,0.0
787,153,571,0.0,0.0,0.0,0.0
790,377,571,0.0,0.0,0.0,0.0
792,10,571,0.0,0.0,0.0,0.0
793,145,571,0.0,0.0,0.0,0.0
795,50,571,0.0,0.0,0.0,0.0
796,37,571,0.0,0.0,0.0,0.0
798,250,571,0.0,0.0,1.0,0.0
800,1288,571,0.0,0.0,1.0,0.0
801,119,571,0.0,0.0,0.0,0.0
802,127,571,1.0,0.0,0.0,0.0
803,291,571,0.0,0.0,1.0,0.0
807,402,571,0.0,0.0,0.0,0.0
810,33,571,0.0,0.0,0.0,0.0
811,144,571,0.0,0.0,0.0,0.0
812,54,571,1.0,0.0,0.0,0.0
813,254,571,0.0,0.0,0.0,0.0
815,84,571,0.0,0.0,0.0,0.0
816,204,571,0.0,0.0,1.0,0.0
818,359,571,0.0,0.0,0.0,0.0
819,8,571,0.0,0.0,0.0,0.0
820,338,571,0.0,0.0,0.0,0.0
821,10,571,0.0,0.0,0.0,0.0
823,188,571,0.0,0.0,0.0,0.0
824,263,571,0.0,0.0,0.0,0.0
825,750,571,0.0,1.0,1.0,0.0
826,33,571,0.0,0.0,0.0,0.0
828,6,571,0.0,0.0,0.0,0.0
829,437,571,0.0,0.0,0.0,0.0
830,78,571,0.0,0.0,0.0,0.0
831,773,571,0.0,0.0,0.0,0.0
832,52,571,0.0,0.0,0.0,0.0
835,16,571,0.0,0.0,0.0,0.0
838,66,571,0.0,0.0,0.0,0.0
839,49,571,0.0,0.0,0.0,0.0
840,774,571,0.0,0.0,0.0,0.0
842,902,571,0.0,0.0,0.0,1.0
845,330,571,0.0,1.0,0.0,1.0
846,227,571,0.0,0.0,0.0,0.0
847,285,571,1.0,0.0,0.0,0.0
851,1,571,0.0,0.0,0.0,0.0
852,181,571,0.0,0.0,0.0,0.0
853,577,571,1.0,0.0,0.0,0.0
854,108,571,0.0,0.0,0.0,0.0
855,432,571,0.0,0.0,0.0,0.0
856,590,571,1.0,0.0,1.0,0.0
858,40,571,0.0,0.0,0.0,0.0
861,100,571,0.0,0.0,0.0,0.0
862,194,571,0.0,0.0,0.0,0.0
864,939,571,0.0,1.0,1.0,1.0
865,230,571,0.0,0.0,0.0,0.0
866,597,571,0.0,0.0,0.0,0.0
869,217,571,0.0,0.0,0.0,0.0
871,669,571,0.0,1.0,0.0,0.0
872,9,571,0.0,0.0,0.0,0.0
873,213,571,0.0,0.0,0.0,0.0
874,1,571,0.0,0.0,0.0,0.0
875,183,571,0.0,0.0,0.0,0.0
876,554,571,1.0,0.0,0.0,0.0
877,263,571,0.0,1.0,0.0,1.0
879,241,571,0.0,0.0,0.0,0.0
880,12,571,0.0,0.0,0.0,0.0
881,508,571,1.0,0.0,0.0,1.0
882,353,571,0.0,0.0,0.0,1.0
883,714,571,0.0,0.0,0.0,0.0
884,32,571,0.0,0.0,0.0,0.0
887,108,571,1.0,0.0,0.0,0.0
888,1047,571,0.0,1.0,0.0,0.0
889,1215,571,0.0,0.0,0.0,0.0
891,896,571,0.0,0.0,0.0,0.0
892,40,571,1.0,0.0,0.0,0.0
893,726,571,0.0,0.0,1.0,0.0
894,162,571,0.0,0.0,0.0,0.0
895,473,571,0.0,0.0,0.0,0.0
896,369,571,0.0,0.0,0.0,0.0
899,11,571,0.0,0.0,0.0,0.0
901,313,571,0.0,0.0,0.0,1.0
902,2,571,0.0,0.0,0.0,0.0
903,159,571,0.0,1.0,0.0,0.0
904,76,571,0.0,0.0,0.0,0.0
906,331,571,0.0,0.0,0.0,0.0
909,470,571,0.0,0.0,0.0,0.0
910,253,571,0.0,0.0,0.0,0.0
912,132,571,0.0,0.0,0.0,0.0
913,139,571,0.0,0.0,1.0,0.0
914,150,571,0.0,1.0,0.0,0.0
916,674,571,0.0,0.0,1.0,1.0
919,211,571,0.0,0.0,0.0,0.0
920,664,571,1.0,0.0,1.0,0.0
921,9,571,0.0,0.0,0.0,0.0
923,211,571,0.0,1.0,0.0,0.0
924,191,571,0.0,0.0,0.0,0.0
925,47,571,0.0,0.0,0.0,0.0
926,348,571,1.0,0.0,0.0,0.0
927,93,571,0.0,0.0,0.0,0.0
928,291,571,0.0,0.0,0.0,0.0
932,441,571,0.0,0.0,0.0,0.0
933,361,571,0.0,0.0,0.0,0.0
934,1615,571,0.0,1.0,0.0,1.0
935,69,571,0.0,0.0,0.0,0.0
937,376,571,0.0,0.0,0.0,0.0
940,173,571,0.0,0.0,0.0,0.0
941,179,571,1.0,0.0,0.0,0.0
942,525,571,1.0,0.0,0.0,0.0
943,291,571,0.0,0.0,1.0,0.0
944,155,571,0.0,0.0,0.0,0.0
945,295,571,0.0,0.0,1.0,0.0
946,304,571,0.0,0.0,1.0,0.0
949,599,571,0.0,0.0,0.0,0.0
950,172,571,0.0,0.0,0.0,1.0
952,295,571,0.0,0.0,1.0,0.0
954,352,571,0.0,0.0,0.0,0.0
957,402,571,0.0,0.0,0.0,0.0
961,307,571,0.0,0.0,0.0,0.0
962,214,571,0.0,0.0,0.0,0.0
963,138,571,0.0,0.0,0.0,1.0
964,227,571,0.0,1.0,0.0,0.0
967,3,571,0.0,0.0,0.0,0.0
968,1169,571,0.0,0.0,1.0,0.0
970,71,571,0.0,0.0,0.0,0.0
972,156,571,0.0,0.0,0.0,0.0
974,95,571,0.0,0.0,0.0,0.0
975,289,571,0.0,0.0,0.0,0.0
976,764,571,0.0,0.0,0.0,1.0
978,228,571,0.0,0.0,0.0,0.0
979,1174,571,0.0,0.0,0.0,0.0
980,138,571,0.0,0.0,0.0,0.0
982,1653,571,1.0,1.0,1.0,0.0
983,580,571,0.0,0.0,1.0,0.0
985,361,571,0.0,0.0,0.0,0.0
986,180,571,0.0,0.0,0.0,0.0
987,146,571,0.0,0.0,1.0,0.0
988,118,571,0.0,0.0,0.0,0.0
989,386,571,0.0,0.0,0.0,0.0
991,6,571,0.0,0.0,0.0,0.0
992,76,571,0.0,0.0,0.0,0.0
993,411,571,0.0,0.0,0.0,1.0
994,145,571,0.0,0.0,0.0,0.0
995,12,571,0.0,0.0,0.0,0.0
996,366,571,0.0,1.0,0.0,1.0
998,653,571,1.0,0.0,1.0,0.0
999,206,571,0.0,1.0,0.0,0.0
1000,557,571,0.0,0.0,0.0,1.0
1,477,564,0.0,0.0,0.0,0.0
2,192,564,0.0,0.0,0.0,0.0
3,94,564,0.0,0.0,0.0,0.0
5,12,564,0.0,0.0,0.0,0.0
6,399,564,0.0,0.0,0.0,1.0
7,574,564,0.0,0.0,0.0,0.0
9,96,564,0.0,0.0,0.0,0.0
12,22,564,0.0,0.0,0.0,0.0
14,266,564,1.0,0.0,1.0,0.0
15,114,564,0.0,0.0,0.0,0.0
16,21,564,0.0,0.0,0.0,0.0
17,195,564,0.0,0.0,0.0,0.0
18,561,564,0.0,0.0,0.0,0.0
20,579,564,0.0,0.0,0.0,1.0
22,515,564,0.0,0.0,0.0,1.0
24,180,564,0.0,0.0,0.0,0.0
25,306,564,1.0,0.0,0.0,1.0
26,201,564,0.0,0.0,1.0,0.0
28,141,564,0.0,0.0,0.0,0.0
29,20,564,0.0,0.0,0.0,0.0
31,506,564,0.0,1.0,0.0,0.0
33,53,564,0.0,0.0,0.0,0.0
34,65,564,0.0,0.0,0.0,0.0
35,85,564,0.0,0.0,0.0,0.0
37,85,564,0.0,0.0,0.0,0.0
40,1031,564,1.0,1.0,1.0,0.0
41,450,564,0.0,0.0,1.0,0.0
44,69,564,0.0,0.0,0.0,0.0
45,5,564,0.0,0.0,0.0,0.0
48,97,564,0.0,0.0,0.0,0.0
50,59,564,0.0,0.0,0.0,0.0
52,562,564,0.0,0.0,0.0,0.0
56,648,564,0.0,0.0,0.0,0.0
57,268,564,0.0,0.0,0.0,0.0
58,893,564,0.0,0.0,1.0,0.0
59,118,564,0.0,0.0,0.0,0.0
60,2,564,0.0,0.0,0.0,0.0
61,3,564,0.0,0.0,0.0,0.0
63,23,564,0.0,0.0,0.0,0.0
64,561,564,0.0,0.0,0.0,0.0
66,28,564,0.0,0.0,0.0,0.0
67,1139,564,0.0,0.0,0.0,0.0
69,763,564,0.0,1.0,0.0,0.0
71,160,564,0.0,0.0,0.0,0.0
73,69,564,0.0,0.0,0.0,0.0
74,127,564,0.0,1.0,0.0,0.0
75,55,564,0.0,0.0,0.0,0.0
77,720,564,1.0,0.0,0.0,0.0
79,317,564,0.0,0.0,0.0,0.0
80,453,564,0.0,1.0,0.0,0.0
81,118,564,0.0,0.0,0.0,0.0
82,30,564,0.0,0.0,0.0,0.0
83,89,564,0.0,0.0,0.0,0.0
84,148,564,0.0,0.0,0.0,0.0
85,201,564,0.0,0.0,0.0,0.0
86,292,564,0.0,0.0,1.0,0.0
87,125,564,0.0,0.0,0.0,0.0
88,1309,564,1.0,1.0,1.0,0.0
91,331,564,0.0,0.0,0.0,1.0
95,628,564,0.0,0.0,1.0,0.0
98,662,564,1.0,0.0,0.0,0.0
99,700,564,0.0,0.0,0.0,1.0
100,155,564,0.0,0.0,0.0,0.0
101,479,564,0.0,0.0,0.0,0.0
104,901,564,0.0,0.0,0.0,0.0
105,464,564,0.0,0.0,0.0,0.0
107,40,564,0.0,0.0,0.0,0.0
108,122,564,0.0,0.0,0.0,0.0
110,352,564,0.0,0.0,0.0,0.0
113,1304,564,0.0,0.0,0.0,1.0
114,219,564,0.0,0.0,0.0,0.0
115,800,564,0.0,0.0,1.0,1.0
116,94,564,0.0,0.0,0.0,0.0
117,329,564,0.0,0.0,0.0,0.0
118,577,564,1.0,0.0,0.0,0.0
119,285,564,0.0,0.0,0.0,0.0
120,2,564,0.0,0.0,0.0,0.0
121,102,564,0.0,0.0,0.0,0.0
123,276,564,1.0,0.0,0.0,0.0
124,53,564,0.0,0.0,0.0,0.0
125,570,564,0.0,0.0,0.0,0.0
126,129,564,0.0,0.0,0.0,0.0
129,91,564,1.0,0.0,0.0,0.0
131,427,564,0.0,1.0,0.0,0.0
132,258,564,0.0,0.0,0.0,0.0
133,378,564,0.0,0.0,0.0,1.0
134,433,564,0.0,1.0,0.0,1.0
135,86,564,0.0,0.0,0.0,0.0
136,206,564,0.0,0.0,0.0,0.0
137,13,564,0.0,0.0,0.0,0.0
138,379,564,0.0,0.0,0.0,0.0
140,62,564,0.0,0.0,0.0,0.0
141,54,564,0.0,0.0,0.0,0.0
142,166,564,0.0,0.0,0.0,0.0
144,36,564,0.0,0.0,0.0,0.0
145,154,564,0.0,0.0,0.0,0.0
147,147,564,0.0,0.0,0.0,0.0
148,152,564,0.0,0.0,0.0,0.0
149,835,564,1.0,1.0,1.0,1.0
150,1,564,0.0,0.0,0.0,0.0
151,62,564,0.0,0.0,0.0,0.0
153,348,564,0.0,0.0,0.0,0.0
154,45,564,0.0,0.0,0.0,0.0
156,255,564,0.0,0.0,0.0,0.0
158,150,564,1.0,0.0,0.0,0.0
160,203,564,0.0,0.0,0.0,0.0
161,1154,564,0.0,0.0,0.0,1.0
163,8,564,0.0,0.0,0.0,0.0
165,252,564,0.0,1.0,0.0,0.0
168,15,564,0.0,0.0,0.0,0.0
169,6,564,0.0,0.0,0.0,0.0
170,292,564,0.0,0.0,0.0,0.0
171,240,564,0.0,0.0,0.0,0.0
172,72,564,0.0,0.0,0.0,0.0
174,30,564,0.0,0.0,0.0,0.0
175,123,564,0.0,1.0,0.0,0.0
176,47,564,0.0,0.0,0.0,0.0
178,331,564,0.0,0.0,0.0,0.0
179,17,564,0.0,0.0,0.0,0.0
181,116,564,0.0,0.0,0.0,0.0
182,137,564,0.0,0.0,0.0,0.0
184,481,564,1.0,0.0,0.0,0.0
185,218,564,0.0,0.0,0.0,0.0
188,35,564,0.0,0.0,0.0,0.0
189,63,564,0.0,0.0,0.0,0.0
190,30,564,0.0,0.0,0.0,0.0
191,94,564,0.0,0.0,0.0,0.0
192,343,564,0.0,0.0,0.0,0.0
194,167,564,0.0,0.0,1.0,0.0
195,241,564,0.0,1.0,0.0,0.0
196,529,564,0.0,0.0,0.0,0.0
198,637,564,0.0,0.0,0.0,0.0
200,203,564,0.0,0.0,0.0,0.0
201,338,564,0.0,0.0,0.0,0.0
202,68,564,0.0,0.0,0.0,0.0
203,21,564,0.0,0.0,0.0,0.0
204,78,564,0.0,0.0,0.0,0.0
205,491,564,0.0,0.0,0.0,0.0
207,145,564,0.0,0.0,0.0,0.0
208,411,564,0.0,0.0,0.0,0.0
210,517,564,0.0,0.0,0.0,0.0
213,7,564,0.0,0.0,0.0,0.0
214,354,564,1.0,1.0,1.0,1.0
216,235,564,0.0,0.0,0.0,0.0
217,242,564,0.0,0.0,0.0,0.0
218,427,564,0.0,0.0,0.0,0.0
219,1089,564,1.0,1.0,1.0,0.0
220,158,564,0.0,0.0,0.0,0.0
222,523,564,0.0,0.0,0.0,0.0
223,127,564,0.0,1.0,0.0,0.0
225,54,564,0.0,0.0,0.0,0.0
226,60,564,0.0,0.0,0.0,0.0
228,215,564,0.0,0.0,0.0,1.0
229,72,564,0.0,0.0,0.0,0.0
230,608,564,0.0,1.0,0.0,1.0
232,570,564,1.0,1.0,0.0,1.0
233,145,564,0.0,0.0,0.0,0.0
235,549,564,0.0,0.0,0.0,1.0
237,34,564,0.0,0.0,0.0,0.0
238,64,564,0.0,0.0,0.0,0.0
240,66,564,0.0,0.0,0.0,0.0
241,11,564,0.0,0.0,0.0,0.0
242,462,564,1.0,0.0,0.0,0.0
243,670,564,0.0,0.0,0.0,0.0
246,58,564,0.0,0.0,0.0,0.0
247,332,564,0.0,1.0,0.0,0.0
248,848,564,0.0,1.0,0.0,0.0
250,854,564,1.0,0.0,0.0,0.0
251,143,564,0.0,0.0,1.0,0.0
253,1091,564,0.0,1.0,0.0,1.0
254,93,564,0.0,0.0,0.0,0.0
255,52,564,0.0,0.0,0.0,0.0
257,384,564,0.0,1.0,0.0,1.0
258,330,564,0.0,0.0,0.0,1.0
259,141,564,0.0,0.0,0.0,0.0
260,47,564,0.0,0.0,0.0,0.0
266,301,564,0.0,1.0,0.0,0.0
267,16,564,0.0,0.0,0.0,0.0
268,105,564,0.0,0.0,0.0,0.0
269,260,564,0.0,0.0,1.0,0.0
270,108,564,0.0,0.0,0.0,0.0
271,125,564,0.0,0.0,0.0,1.0
273,306,564,0.0,0.0,0.0,0.0
275,627,564,1.0,1.0,0.0,0.0
276,274,564,0.0,0.0,0.0,0.0
277,129,564,0.0,0.0,0.0,0.0
281,127,564,0.0,0.0,0.0,0.0
284,4,564,0.0,0.0,0.0,0.0
285,570,564,1.0,0.0,0.0,0.0
287,416,564,0.0,0.0,0.0,0.0
288,272,564,0.0,0.0,0.0,0.0
289,571,564,0.0,0.0,0.0,1.0
290,863,564,0.0,0.0,0.0,1.0
291,350,564,0.0,0.0,0.0,0.0
292,58,564,0.0,0.0,0.0,0.0
293,244,564,0.0,0.0,0.0,0.0
294,552,564,0.0,0.0,1.0,0.0
296,37,564,0.0,0.0,0.0,0.0
297,594,564,0.0,0.0,0.0,0.0
299,15,564,0.0,0.0,0.0,0.0
302,106,564,0.0,0.0,0.0,0.0
303,768,564,0.0,1.0,0.0,0.0
304,729,564,0.0,0.0,0.0,0.0
306,913,564,0.0,1.0,0.0,0.0
308,296,564,0.0,0.0,0.0,0.0
309,148,564,0.0,0.0,0.0,0.0
310,10,564,0.0,0.0,0.0,0.0
311,119,564,0.0,1.0,0.0,0.0
312,119,564,0.0,0.0,0.0,0.0
314,488,564,1.0,0.0,0.0,1.0
315,9,564,0.0,0.0,0.0,0.0
316,387,564,0.0,0.0,1.0,0.0
317,376,564,0.0,0.0,0.0,0.0
318,60,564,0.0,0.0,0.0,0.0
320,32,564,0.0,0.0,0.0,0.0
321,360,564,1.0,0.0,0.0,0.0
322,173,564,0.0,0.0,0.0,0.0
323,20,564,0.0,0.0,0.0,0.0
324,582,564,0.0,0.0,1.0,0.0
325,331,564,0.0,0.0,0.0,1.0
326,66,564,0.0,0.0,0.0,0.0
327,11,564,0.0,0.0,0.0,0.0
328,1318,564,1.0,1.0,1.0,1.0
329,539,564,0.0,0.0,0.0,0.0
330,222,564,1.0,0.0,0.0,0.0
331,96,564,0.0,0.0,1.0,0.0
332,698,564,0.0,0.0,1.0,0.0
333,38,564,0.0,1.0,0.0,0.0
334,300,564,0.0,0.0,0.0,0.0
335,117,564,0.0,0.0,0.0,0.0
336,405,564,1.0,1.0,0.0,0.0
337,70,564,0.0,0.0,0.0,0.0
338,360,564,0.0,0.0,0.0,0.0
340,53,564,0.0,0.0,0.0,0.0
341,7,564,0.0,0.0,0.0,0.0
343,117,564,0.0,1.0,0.0,0.0
346,564,564,0.0,1.0,0.0,0.0
347,9,564,0.0,0.0,0.0,0.0
349,185,564,0.0,0.0,0.0,0.0
350,162,564,0.0,0.0,0.0,0.0
352,6,564,0.0,0.0,0.0,0.0
353,469,564,0.0,0.0,1.0,0.0
356,198,564,0.0,0.0,0.0,0.0
360,57,564,0.0,0.0,0.0,0.0
361,1177,564,0.0,1.0,0.0,0.0
362,293,564,0.0,1.0,1.0,1.0
363,3,564,0.0,0.0,0.0,0.0
365,293,564,0.0,0.0,0.0,0.0
366,95,564,0.0,0.0,0.0,0.0
367,744,564,0.0,0.0,0.0,1.0
368,61,564,0.0,0.0,0.0,0.0
369,61,564,0.0,0.0,0.0,0.0
370,167,564,0.0,0.0,0.0,0.0
373,17,564,0.0,0.0,0.0,0.0
376,533,564,0.0,1.0,0.0,0.0
377,485,564,0.0,1.0,0.0,0.0
378,302,564,0.0,0.0,0.0,0.0
380,1003,564,0.0,1.0,0.0,0.0
383,457,564,1.0,0.0,0.0,0.0
384,395,564,0.0,0.0,0.0,0.0
385,369,564,1.0,1.0,0.0,0.0
386,711,564,1.0,1.0,1.0,0.0
387,475,564,0.0,0.0,0.0,0.0
388,208,564,0.0,0.0,0.0,0.0
390,147,564,1.0,0.0,0.0,0.0
392,988,564,1.0,0.0,1.0,0.0
393,443,564,0.0,0.0,0.0,1.0
394,119,564,0.0,0.0,0.0,0.0
395,116,564,0.0,0.0,0.0,0.0
396,225,564,0.0,1.0,0.0,0.0
400,1409,564,0.0,1.0,0.0,0.0
402,155,564,0.0,0.0,0.0,0.0
403,45,564,0.0,0.0,0.0,0.0
404,341,564,0.0,0.0,0.0,0.0
405,263,564,0.0,0.0,0.0,0.0
406,162,564,0.0,0.0,0.0,0.0
407,45,564,0.0,0.0,0.0,0.0
409,565,564,0.0,0.0,0.0,0.0
411,387,564,1.0,0.0,0.0,0.0
412,410,564,0.0,0.0,0.0,0.0
414,287,564,0.0,0.0,0.0,0.0
416,18,564,0.0,0.0,0.0,0.0
417,428,564,0.0,1.0,0.0,0.0
418,824,564,0.0,0.0,0.0,0.0
420,13,564,0.0,0.0,0.0,0.0
422,63,564,0.0,0.0,0.0,0.0
424,291,564,1.0,0.0,1.0,0.0
425,589,564,0.0,1.0,0.0,1.0
428,266,564,0.0,0.0,0.0,0.0
429,39,564,0.0,0.0,1.0,0.0
430,553,564,1.0,0.0,0.0,0.0
431,50,564,0.0,0.0,0.0,0.0
432,396,564,0.0,0.0,0.0,0.0
434,476,564,0.0,0.0,0.0,0.0
435,119,564,0.0,0.0,0.0,0.0
439,32,564,0.0,0.0,0.0,0.0
441,267,564,0.0,0.0,0.0,0.0
442,473,564,0.0,0.0,1.0,0.0
443,439,564,0.0,1.0,0.0,0.0
445,70,564,0.0,0.0,0.0,0.0
446,20,564,0.0,0.0,0.0,0.0
448,51,564,0.0,0.0,0.0,0.0
451,239,564,0.0,1.0,0.0,0.0
452,102,564,0.0,0.0,0.0,0.0
453,12,564,0.0,0.0,0.0,0.0
455,103,564,0.0,0.0,0.0,0.0
456,346,564,0.0,0.0,1.0,0.0
457,145,564,0.0,0.0,0.0,0.0
458,182,564,0.0,0.0,0.0,0.0
459,70,564,0.0,0.0,0.0,0.0
460,67,564,0.0,0.0,0.0,0.0
461,80,564,0.0,0.0,0.0,0.0
462,160,564,0.0,0.0,0.0,0.0
463,419,564,0.0,0.0,0.0,0.0
464,436,564,0.0,0.0,0.0,0.0
465,48,564,0.0,0.0,0.0,0.0
466,46,564,0.0,0.0,0.0,0.0
467,238,564,0.0,0.0,0.0,0.0
468,532,564,0.0,0.0,0.0,0.0
470,190,564,0.0,0.0,0.0,0.0
472,274,564,0.0,1.0,1.0,0.0
473,245,564,0.0,1.0,0.0,0.0
475,92,564,0.0,0.0,0.0,0.0
476,89,564,0.0,0.0,0.0,0.0
477,88,564,0.0,0.0,0.0,0.0
478,5,564,0.0,0.0,0.0,0.0
479,158,564,0.0,0.0,0.0,0.0
480,223,564,0.0,0.0,0.0,0.0
481,103,564,0.0,0.0,0.0,0.0
483,308,564,0.0,0.0,0.0,1.0
484,437,564,0.0,0.0,0.0,0.0
485,477,564,0.0,0.0,1.0,1.0
487,19,564,0.0,0.0,0.0,0.0
488,14,564,0.0,0.0,0.0,0.0
489,561,564,0.0,1.0,0.0,1.0
490,352,564,0.0,0.0,0.0,0.0
492,552,564,1.0,0.0,0.0,0.0
493,684,564,1.0,0.0,0.0,0.0
497,73,564,0.0,0.0,0.0,0.0
498,105,564,0.0,0.0,0.0,0.0
499,3,564,0.0,0.0,0.0,0.0
501,77,564,0.0,0.0,0.0,0.0
502,85,564,0.0,0.0,0.0,0.0
503,581,564,0.0,0.0,0.0,0.0
504,105,564,0.0,0.0,0.0,1.0
505,40,564,0.0,0.0,0.0,0.0
506,151,564,0.0,1.0,0.0,0.0
507,87,564,0.0,1.0,0.0,0.0
512,123,564,0.0,0.0,0.0,0.0
513,492,564,1.0,0.0,0.0,0.0
514,286,564,0.0,0.0,0.0,0.0
515,184,564,0.0,0.0,0.0,0.0
516,44,564,0.0,0.0,0.0,0.0
517,363,564,0.0,1.0,0.0,1.0
518,590,564,0.0,0.0,0.0,0.0
519,29,564,0.0,0.0,0.0,0.0
523,792,564,0.0,0.0,0.0,0.0
524,54,564,0.0,0.0,0.0,0.0
525,59,564,0.0,0.0,0.0,0.0
526,498,564,0.0,0.0,0.0,0.0
527,339,564,0.0,0.0,0.0,0.0
529,79,564,0.0,0.0,0.0,0.0
530,69,564,0.0,0.0,0.0,0.0
531,63,564,0.0,0.0,0.0,0.0
533,246,564,0.0,0.0,0.0,0.0
534,306,564,0.0,0.0,0.0,0.0
535,75,564,0.0,0.0,0.0,0.0
536,111,564,0.0,0.0,0.0,1.0
537,31,564,0.0,0.0,0.0,0.0
538,599,564,0.0,0.0,1.0,1.0
539,248,564,0.0,0.0,0.0,0.0
541,138,564,0.0,0.0,0.0,0.0
545,316,564,0.0,0.0,0.0,0.0
546,166,564,0.0,0.0,0.0,0.0
547,109,564,0.0,0.0,0.0,0.0
548,271,564,0.0,0.0,0.0,1.0
551,106,564,0.0,0.0,0.0,0.0
552,358,564,1.0,0.0,0.0,0.0
553,746,564,0.0,1.0,0.0,0.0
557,53,564,0.0,0.0,0.0,0.0
558,238,564,1.0,0.0,0.0,0.0
560,692,564,1.0,0.0,0.0,0.0
563,149,564,0.0,0.0,0.0,0.0
564,107,564,0.0,0.0,0.0,0.0
565,24,564,0.0,0.0,0.0,0.0
569,175,564,0.0,0.0,0.0,0.0
571,83,564,0.0,0.0,0.0,0.0
573,59,564,0.0,0.0,0.0,0.0
574,764,564,0.0,0.0,0.0,0.0
575,1099,564,0.0,0.0,0.0,1.0
576,135,564,0.0,0.0,0.0,0.0
577,337,564,0.0,0.0,0.0,0.0
578,404,564,0.0,0.0,0.0,1.0
580,103,564,0.0,0.0,0.0,0.0
583,309,564,0.0,0.0,0.0,0.0
586,677,564,0.0,1.0,0.0,0.0
587,35,564,0.0,0.0,0.0,0.0
589,14,564,0.0,0.0,0.0,0.0
593,127,564,0.0,0.0,0.0,0.0
594,182,564,0.0,0.0,0.0,0.0
596,248,564,0.0,0.0,0.0,0.0
597,448,564,1.0,0.0,0.0,0.0
599,13,564,0.0,0.0,0.0,0.0
601,357,564,0.0,0.0,1.0,0.0
603,20,564,0.0,0.0,0.0,0.0
604,240,564,0.0,0.0,0.0,0.0
605,477,564,0.0,0.0,0.0,0.0
606,353,564,0.0,0.0,0.0,0.0
607,10,564,0.0,0.0,0.0,0.0
609,233,564,0.0,1.0,0.0,0.0
611,242,564,0.0,0.0,0.0,0.0
612,522,564,0.0,1.0,0.0,0.0
613,95,564,0.0,0.0,0.0,1.0
614,536,564,0.0,1.0,0.0,1.0
617,223,564,0.0,0.0,0.0,0.0
618,452,564,0.0,1.0,0.0,0.0
619,30,564,0.0,0.0,0.0,0.0
622,205,564,0.0,0.0,0.0,0.0
623,59,564,0.0,0.0,0.0,0.0
624,717,564,1.0,0.0,0.0,0.0
